Available Spaces,Precipitation,WindSpeed,DayOfWeek,MinutesPastMidnight,CarparkCodeInt,WeekdayWeekend,TimeOfDay
407,0.0,23.0,2,96,5,1,0
324,0.0,23.0,2,101,0,1,0
47,0.0,23.0,2,101,1,1,0
312,0.0,23.0,2,101,2,1,0
450,0.0,23.0,2,101,3,1,0
713,0.0,23.0,2,101,4,1,0
407,0.0,23.0,2,101,5,1,0
324,0.0,23.0,2,106,0,1,0
47,0.0,23.0,2,106,1,1,0
312,0.0,23.0,2,106,2,1,0
450,0.0,23.0,2,106,3,1,0
713,0.0,23.0,2,106,4,1,0
407,0.0,23.0,2,106,5,1,0
324,0.0,23.0,2,111,0,1,0
47,0.0,23.0,2,111,1,1,0
312,0.0,23.0,2,111,2,1,0
450,0.0,23.0,2,111,3,1,0
713,0.0,23.0,2,111,4,1,0
407,0.0,23.0,2,111,5,1,0
324,0.0,23.0,2,116,0,1,0
46,0.0,23.0,2,116,1,1,0
312,0.0,23.0,2,116,2,1,0
450,0.0,23.0,2,116,3,1,0
713,0.0,23.0,2,116,4,1,0
407,0.0,23.0,2,116,5,1,0
324,0.0,23.0,2,121,0,1,0
46,0.0,23.0,2,121,1,1,0
312,0.0,23.0,2,121,2,1,0
450,0.0,23.0,2,121,3,1,0
713,0.0,23.0,2,121,4,1,0
407,0.0,23.0,2,121,5,1,0
324,0.0,23.0,2,126,0,1,0
46,0.0,23.0,2,126,1,1,0
312,0.0,23.0,2,126,2,1,0
450,0.0,23.0,2,126,3,1,0
713,0.0,23.0,2,126,4,1,0
407,0.0,23.0,2,126,5,1,0
324,0.0,23.0,2,131,0,1,0
46,0.0,23.0,2,131,1,1,0
312,0.0,23.0,2,131,2,1,0
450,0.0,23.0,2,131,3,1,0
713,0.0,23.0,2,131,4,1,0
407,0.0,23.0,2,131,5,1,0
324,0.0,23.0,2,136,0,1,0
46,0.0,23.0,2,136,1,1,0
312,0.0,23.0,2,136,2,1,0
450,0.0,23.0,2,136,3,1,0
713,0.0,23.0,2,136,4,1,0
407,0.0,23.0,2,136,5,1,0
324,0.0,23.0,2,141,0,1,0
46,0.0,23.0,2,141,1,1,0
312,0.0,23.0,2,141,2,1,0
450,0.0,23.0,2,141,3,1,0
713,0.0,23.0,2,141,4,1,0
407,0.0,23.0,2,141,5,1,0
324,0.0,23.0,2,146,0,1,0
46,0.0,23.0,2,146,1,1,0
312,0.0,23.0,2,146,2,1,0
450,0.0,23.0,2,146,3,1,0
713,0.0,23.0,2,146,4,1,0
407,0.0,23.0,2,146,5,1,0
324,0.0,23.0,2,151,0,1,0
46,0.0,23.0,2,151,1,1,0
312,0.0,23.0,2,151,2,1,0
450,0.0,23.0,2,151,3,1,0
713,0.0,23.0,2,151,4,1,0
407,0.0,23.0,2,151,5,1,0
324,0.0,23.0,2,157,0,1,0
46,0.0,23.0,2,157,1,1,0
312,0.0,23.0,2,157,2,1,0
450,0.0,23.0,2,157,3,1,0
713,0.0,23.0,2,157,4,1,0
407,0.0,23.0,2,157,5,1,0
324,0.0,23.0,2,161,0,1,0
46,0.0,23.0,2,161,1,1,0
312,0.0,23.0,2,161,2,1,0
450,0.0,23.0,2,161,3,1,0
713,0.0,23.0,2,161,4,1,0
407,0.0,23.0,2,161,5,1,0
324,0.0,23.0,2,166,0,1,0
46,0.0,23.0,2,166,1,1,0
312,0.0,23.0,2,166,2,1,0
450,0.0,23.0,2,166,3,1,0
713,0.0,23.0,2,166,4,1,0
407,0.0,23.0,2,166,5,1,0
324,0.0,23.0,2,171,0,1,0
46,0.0,23.0,2,171,1,1,0
312,0.0,23.0,2,171,2,1,0
450,0.0,23.0,2,171,3,1,0
713,0.0,23.0,2,171,4,1,0
407,0.0,23.0,2,171,5,1,0
324,0.0,23.0,2,176,0,1,0
46,0.0,23.0,2,176,1,1,0
313,0.0,23.0,2,176,2,1,0
450,0.0,23.0,2,176,3,1,0
712,0.0,23.0,2,176,4,1,0
407,0.0,23.0,2,176,5,1,0
324,0.0,24.0,2,181,0,1,0
46,0.0,24.0,2,181,1,1,0
313,0.0,24.0,2,181,2,1,0
450,0.0,24.0,2,181,3,1,0
712,0.0,24.0,2,181,4,1,0
407,0.0,24.0,2,181,5,1,0
324,0.0,24.0,2,187,0,1,0
46,0.0,24.0,2,187,1,1,0
313,0.0,24.0,2,187,2,1,0
450,0.0,24.0,2,187,3,1,0
712,0.0,24.0,2,187,4,1,0
407,0.0,24.0,2,187,5,1,0
324,0.0,24.0,2,192,0,1,0
45,0.0,24.0,2,192,1,1,0
313,0.0,24.0,2,192,2,1,0
450,0.0,24.0,2,192,3,1,0
712,0.0,24.0,2,192,4,1,0
407,0.0,24.0,2,192,5,1,0
324,0.0,24.0,2,197,0,1,0
46,0.0,24.0,2,197,1,1,0
313,0.0,24.0,2,197,2,1,0
450,0.0,24.0,2,197,3,1,0
712,0.0,24.0,2,197,4,1,0
407,0.0,24.0,2,197,5,1,0
324,0.0,24.0,2,201,0,1,0
46,0.0,24.0,2,201,1,1,0
313,0.0,24.0,2,201,2,1,0
450,0.0,24.0,2,201,3,1,0
712,0.0,24.0,2,201,4,1,0
407,0.0,24.0,2,201,5,1,0
324,0.0,24.0,2,206,0,1,0
46,0.0,24.0,2,206,1,1,0
313,0.0,24.0,2,206,2,1,0
450,0.0,24.0,2,206,3,1,0
712,0.0,24.0,2,206,4,1,0
407,0.0,24.0,2,206,5,1,0
324,0.0,24.0,2,211,0,1,0
46,0.0,24.0,2,211,1,1,0
313,0.0,24.0,2,211,2,1,0
450,0.0,24.0,2,211,3,1,0
712,0.0,24.0,2,211,4,1,0
407,0.0,24.0,2,211,5,1,0
324,0.0,24.0,2,216,0,1,0
46,0.0,24.0,2,216,1,1,0
313,0.0,24.0,2,216,2,1,0
450,0.0,24.0,2,216,3,1,0
712,0.0,24.0,2,216,4,1,0
407,0.0,24.0,2,216,5,1,0
324,0.0,24.0,2,222,0,1,0
46,0.0,24.0,2,222,1,1,0
313,0.0,24.0,2,222,2,1,0
450,0.0,24.0,2,222,3,1,0
712,0.0,24.0,2,222,4,1,0
407,0.0,24.0,2,222,5,1,0
324,0.0,24.0,2,227,0,1,0
46,0.0,24.0,2,227,1,1,0
313,0.0,24.0,2,227,2,1,0
450,0.0,24.0,2,227,3,1,0
712,0.0,24.0,2,227,4,1,0
407,0.0,24.0,2,227,5,1,0
325,0.0,24.0,2,232,0,1,0
46,0.0,24.0,2,232,1,1,0
313,0.0,24.0,2,232,2,1,0
450,0.0,24.0,2,232,3,1,0
712,0.0,24.0,2,232,4,1,0
407,0.0,24.0,2,232,5,1,0
325,0.0,24.0,2,236,0,1,0
46,0.0,24.0,2,236,1,1,0
313,0.0,24.0,2,236,2,1,0
451,0.0,24.0,2,236,3,1,0
712,0.0,24.0,2,236,4,1,0
407,0.0,24.0,2,236,5,1,0
326,0.0,22.0,2,242,0,1,0
46,0.0,22.0,2,242,1,1,0
313,0.0,22.0,2,242,2,1,0
451,0.0,22.0,2,242,3,1,0
712,0.0,22.0,2,242,4,1,0
407,0.0,22.0,2,242,5,1,0
326,0.0,22.0,2,247,0,1,0
46,0.0,22.0,2,247,1,1,0
313,0.0,22.0,2,247,2,1,0
451,0.0,22.0,2,247,3,1,0
712,0.0,22.0,2,247,4,1,0
407,0.0,22.0,2,247,5,1,0
326,0.0,22.0,2,251,0,1,0
46,0.0,22.0,2,251,1,1,0
313,0.0,22.0,2,251,2,1,0
450,0.0,22.0,2,251,3,1,0
712,0.0,22.0,2,251,4,1,0
407,0.0,22.0,2,251,5,1,0
326,0.0,22.0,2,257,0,1,0
46,0.0,22.0,2,257,1,1,0
313,0.0,22.0,2,257,2,1,0
450,0.0,22.0,2,257,3,1,0
712,0.0,22.0,2,257,4,1,0
407,0.0,22.0,2,257,5,1,0
326,0.0,22.0,2,262,0,1,0
46,0.0,22.0,2,262,1,1,0
313,0.0,22.0,2,262,2,1,0
450,0.0,22.0,2,262,3,1,0
712,0.0,22.0,2,262,4,1,0
407,0.0,22.0,2,262,5,1,0
326,0.0,22.0,2,267,0,1,0
46,0.0,22.0,2,267,1,1,0
313,0.0,22.0,2,267,2,1,0
450,0.0,22.0,2,267,3,1,0
712,0.0,22.0,2,267,4,1,0
407,0.0,22.0,2,267,5,1,0
326,0.0,22.0,2,272,0,1,0
46,0.0,22.0,2,272,1,1,0
313,0.0,22.0,2,272,2,1,0
450,0.0,22.0,2,272,3,1,0
712,0.0,22.0,2,272,4,1,0
407,0.0,22.0,2,272,5,1,0
326,0.0,22.0,2,277,0,1,0
46,0.0,22.0,2,277,1,1,0
313,0.0,22.0,2,277,2,1,0
451,0.0,22.0,2,277,3,1,0
711,0.0,22.0,2,277,4,1,0
407,0.0,22.0,2,277,5,1,0
326,0.0,22.0,2,282,0,1,0
46,0.0,22.0,2,282,1,1,0
313,0.0,22.0,2,282,2,1,0
451,0.0,22.0,2,282,3,1,0
711,0.0,22.0,2,282,4,1,0
407,0.0,22.0,2,282,5,1,0
326,0.0,22.0,2,287,0,1,0
46,0.0,22.0,2,287,1,1,0
313,0.0,22.0,2,287,2,1,0
451,0.0,22.0,2,287,3,1,0
711,0.0,22.0,2,287,4,1,0
407,0.0,22.0,2,287,5,1,0
327,0.0,22.0,2,292,0,1,0
46,0.0,22.0,2,292,1,1,0
313,0.0,22.0,2,292,2,1,0
451,0.0,22.0,2,292,3,1,0
711,0.0,22.0,2,292,4,1,0
407,0.0,22.0,2,292,5,1,0
327,0.0,22.0,2,297,0,1,0
46,0.0,22.0,2,297,1,1,0
314,0.0,22.0,2,297,2,1,0
451,0.0,22.0,2,297,3,1,0
711,0.0,22.0,2,297,4,1,0
407,0.0,22.0,2,297,5,1,0
327,0.0,23.0,2,302,0,1,0
46,0.0,23.0,2,302,1,1,0
314,0.0,23.0,2,302,2,1,0
453,0.0,23.0,2,302,3,1,0
712,0.0,23.0,2,302,4,1,0
407,0.0,23.0,2,302,5,1,0
327,0.0,23.0,2,307,0,1,0
46,0.0,23.0,2,307,1,1,0
314,0.0,23.0,2,307,2,1,0
453,0.0,23.0,2,307,3,1,0
712,0.0,23.0,2,307,4,1,0
407,0.0,23.0,2,307,5,1,0
327,0.0,23.0,2,312,0,1,0
46,0.0,23.0,2,312,1,1,0
314,0.0,23.0,2,312,2,1,0
453,0.0,23.0,2,312,3,1,0
712,0.0,23.0,2,312,4,1,0
407,0.0,23.0,2,312,5,1,0
327,0.0,23.0,2,317,0,1,0
46,0.0,23.0,2,317,1,1,0
314,0.0,23.0,2,317,2,1,0
453,0.0,23.0,2,317,3,1,0
712,0.0,23.0,2,317,4,1,0
407,0.0,23.0,2,317,5,1,0
328,0.0,23.0,2,322,0,1,0
47,0.0,23.0,2,322,1,1,0
316,0.0,23.0,2,322,2,1,0
454,0.0,23.0,2,322,3,1,0
712,0.0,23.0,2,322,4,1,0
407,0.0,23.0,2,322,5,1,0
329,0.0,23.0,2,327,0,1,0
48,0.0,23.0,2,327,1,1,0
316,0.0,23.0,2,327,2,1,0
454,0.0,23.0,2,327,3,1,0
712,0.0,23.0,2,327,4,1,0
408,0.0,23.0,2,327,5,1,0
328,0.0,23.0,2,332,0,1,0
48,0.0,23.0,2,332,1,1,0
316,0.0,23.0,2,332,2,1,0
455,0.0,23.0,2,332,3,1,0
712,0.0,23.0,2,332,4,1,0
408,0.0,23.0,2,332,5,1,0
329,0.0,23.0,2,337,0,1,0
50,0.0,23.0,2,337,1,1,0
316,0.0,23.0,2,337,2,1,0
454,0.0,23.0,2,337,3,1,0
712,0.0,23.0,2,337,4,1,0
408,0.0,23.0,2,337,5,1,0
328,0.0,23.0,2,342,0,1,0
50,0.0,23.0,2,342,1,1,0
319,0.0,23.0,2,342,2,1,0
454,0.0,23.0,2,342,3,1,0
712,0.0,23.0,2,342,4,1,0
407,0.0,23.0,2,342,5,1,0
329,0.0,23.0,2,347,0,1,0
51,0.0,23.0,2,347,1,1,0
320,0.0,23.0,2,347,2,1,0
455,0.0,23.0,2,347,3,1,0
712,0.0,23.0,2,347,4,1,0
404,0.0,23.0,2,347,5,1,0
329,0.0,23.0,2,352,0,1,0
53,0.0,23.0,2,352,1,1,0
320,0.0,23.0,2,352,2,1,0
454,0.0,23.0,2,352,3,1,0
712,0.0,23.0,2,352,4,1,0
404,0.0,23.0,2,352,5,1,0
329,0.0,23.0,2,357,0,1,0
53,0.0,23.0,2,357,1,1,0
320,0.0,23.0,2,357,2,1,0
453,0.0,23.0,2,357,3,1,0
712,0.0,23.0,2,357,4,1,0
401,0.0,23.0,2,357,5,1,0
325,0.0,28.0,2,362,0,1,1
52,0.0,28.0,2,362,1,1,1
319,0.0,28.0,2,362,2,1,1
451,0.0,28.0,2,362,3,1,1
712,0.0,28.0,2,362,4,1,1
397,0.0,28.0,2,362,5,1,1
320,0.0,28.0,2,367,0,1,1
51,0.0,28.0,2,367,1,1,1
318,0.0,28.0,2,367,2,1,1
448,0.0,28.0,2,367,3,1,1
711,0.0,28.0,2,367,4,1,1
395,0.0,28.0,2,367,5,1,1
315,0.0,28.0,2,372,0,1,1
52,0.0,28.0,2,372,1,1,1
318,0.0,28.0,2,372,2,1,1
448,0.0,28.0,2,372,3,1,1
710,0.0,28.0,2,372,4,1,1
394,0.0,28.0,2,372,5,1,1
309,0.0,28.0,2,377,0,1,1
55,0.0,28.0,2,377,1,1,1
317,0.0,28.0,2,377,2,1,1
447,0.0,28.0,2,377,3,1,1
709,0.0,28.0,2,377,4,1,1
392,0.0,28.0,2,377,5,1,1
310,0.0,28.0,2,382,0,1,1
55,0.0,28.0,2,382,1,1,1
315,0.0,28.0,2,382,2,1,1
447,0.0,28.0,2,382,3,1,1
709,0.0,28.0,2,382,4,1,1
390,0.0,28.0,2,382,5,1,1
309,0.0,28.0,2,387,0,1,1
59,0.0,28.0,2,387,1,1,1
314,0.0,28.0,2,387,2,1,1
446,0.0,28.0,2,387,3,1,1
707,0.0,28.0,2,387,4,1,1
385,0.0,28.0,2,387,5,1,1
307,0.0,28.0,2,392,0,1,1
60,0.0,28.0,2,392,1,1,1
311,0.0,28.0,2,392,2,1,1
442,0.0,28.0,2,392,3,1,1
706,0.0,28.0,2,392,4,1,1
384,0.0,28.0,2,392,5,1,1
305,0.0,28.0,2,397,0,1,1
62,0.0,28.0,2,397,1,1,1
309,0.0,28.0,2,397,2,1,1
442,0.0,28.0,2,397,3,1,1
706,0.0,28.0,2,397,4,1,1
378,0.0,28.0,2,397,5,1,1
310,0.0,28.0,2,402,0,1,1
63,0.0,28.0,2,402,1,1,1
308,0.0,28.0,2,402,2,1,1
440,0.0,28.0,2,402,3,1,1
706,0.0,28.0,2,402,4,1,1
375,0.0,28.0,2,402,5,1,1
305,0.0,28.0,2,407,0,1,1
65,0.0,28.0,2,407,1,1,1
304,0.0,28.0,2,407,2,1,1
439,0.0,28.0,2,407,3,1,1
708,0.0,28.0,2,407,4,1,1
372,0.0,28.0,2,407,5,1,1
308,0.0,28.0,2,412,0,1,1
68,0.0,28.0,2,412,1,1,1
302,0.0,28.0,2,412,2,1,1
442,0.0,28.0,2,412,3,1,1
704,0.0,28.0,2,412,4,1,1
374,0.0,28.0,2,412,5,1,1
312,0.0,28.0,2,417,0,1,1
75,0.0,28.0,2,417,1,1,1
297,0.0,28.0,2,417,2,1,1
436,0.0,28.0,2,417,3,1,1
701,0.0,28.0,2,417,4,1,1
377,0.0,28.0,2,417,5,1,1
310,1.4,29.0,2,422,0,1,1
80,1.4,29.0,2,422,1,1,1
290,1.4,29.0,2,422,2,1,1
436,1.4,29.0,2,422,3,1,1
698,1.4,29.0,2,422,4,1,1
373,1.4,29.0,2,422,5,1,1
308,1.4,29.0,2,427,0,1,1
85,1.4,29.0,2,427,1,1,1
274,1.4,29.0,2,427,2,1,1
432,1.4,29.0,2,427,3,1,1
692,1.4,29.0,2,427,4,1,1
365,1.4,29.0,2,427,5,1,1
306,1.4,29.0,2,432,0,1,1
87,1.4,29.0,2,432,1,1,1
269,1.4,29.0,2,432,2,1,1
435,1.4,29.0,2,432,3,1,1
690,1.4,29.0,2,432,4,1,1
358,1.4,29.0,2,432,5,1,1
305,1.4,29.0,2,437,0,1,1
95,1.4,29.0,2,437,1,1,1
253,1.4,29.0,2,437,2,1,1
438,1.4,29.0,2,437,3,1,1
685,1.4,29.0,2,437,4,1,1
350,1.4,29.0,2,437,5,1,1
311,1.4,29.0,2,442,0,1,1
101,1.4,29.0,2,442,1,1,1
242,1.4,29.0,2,442,2,1,1
440,1.4,29.0,2,442,3,1,1
682,1.4,29.0,2,442,4,1,1
338,1.4,29.0,2,442,5,1,1
299,1.4,29.0,2,447,0,1,1
109,1.4,29.0,2,447,1,1,1
223,1.4,29.0,2,447,2,1,1
441,1.4,29.0,2,447,3,1,1
669,1.4,29.0,2,447,4,1,1
328,1.4,29.0,2,447,5,1,1
291,1.4,29.0,2,452,0,1,1
115,1.4,29.0,2,452,1,1,1
214,1.4,29.0,2,452,2,1,1
442,1.4,29.0,2,452,3,1,1
664,1.4,29.0,2,452,4,1,1
310,1.4,29.0,2,452,5,1,1
279,1.4,29.0,2,457,0,1,1
123,1.4,29.0,2,457,1,1,1
196,1.4,29.0,2,457,2,1,1
440,1.4,29.0,2,457,3,1,1
656,1.4,29.0,2,457,4,1,1
296,1.4,29.0,2,457,5,1,1
271,1.4,29.0,2,462,0,1,1
130,1.4,29.0,2,462,1,1,1
182,1.4,29.0,2,462,2,1,1
435,1.4,29.0,2,462,3,1,1
646,1.4,29.0,2,462,4,1,1
275,1.4,29.0,2,462,5,1,1
248,1.4,29.0,2,467,0,1,1
134,1.4,29.0,2,467,1,1,1
155,1.4,29.0,2,467,2,1,1
437,1.4,29.0,2,467,3,1,1
631,1.4,29.0,2,467,4,1,1
256,1.4,29.0,2,467,5,1,1
242,1.4,29.0,2,472,0,1,1
136,1.4,29.0,2,472,1,1,1
135,1.4,29.0,2,472,2,1,1
434,1.4,29.0,2,472,3,1,1
626,1.4,29.0,2,472,4,1,1
239,1.4,29.0,2,472,5,1,1
231,1.4,29.0,2,477,0,1,1
140,1.4,29.0,2,477,1,1,1
117,1.4,29.0,2,477,2,1,1
430,1.4,29.0,2,477,3,1,1
611,1.4,29.0,2,477,4,1,1
218,1.4,29.0,2,477,5,1,1
189,1.4,28.0,2,482,0,1,1
142,1.4,28.0,2,482,1,1,1
94,1.4,28.0,2,482,2,1,1
424,1.4,28.0,2,482,3,1,1
599,1.4,28.0,2,482,4,1,1
203,1.4,28.0,2,482,5,1,1
172,1.4,28.0,2,487,0,1,1
140,1.4,28.0,2,487,1,1,1
63,1.4,28.0,2,487,2,1,1
417,1.4,28.0,2,487,3,1,1
581,1.4,28.0,2,487,4,1,1
182,1.4,28.0,2,487,5,1,1
148,1.4,28.0,2,492,0,1,1
144,1.4,28.0,2,492,1,1,1
56,1.4,28.0,2,492,2,1,1
412,1.4,28.0,2,492,3,1,1
574,1.4,28.0,2,492,4,1,1
148,1.4,28.0,2,492,5,1,1
123,1.4,28.0,2,497,0,1,1
145,1.4,28.0,2,497,1,1,1
40,1.4,28.0,2,497,2,1,1
409,1.4,28.0,2,497,3,1,1
554,1.4,28.0,2,497,4,1,1
114,1.4,28.0,2,497,5,1,1
99,1.4,28.0,2,502,0,1,1
144,1.4,28.0,2,502,1,1,1
24,1.4,28.0,2,502,2,1,1
403,1.4,28.0,2,502,3,1,1
528,1.4,28.0,2,502,4,1,1
79,1.4,28.0,2,502,5,1,1
63,1.4,28.0,2,507,0,1,1
144,1.4,28.0,2,507,1,1,1
0,1.4,28.0,2,507,2,1,1
391,1.4,28.0,2,507,3,1,1
494,1.4,28.0,2,507,4,1,1
43,1.4,28.0,2,507,5,1,1
42,1.4,28.0,2,512,0,1,1
143,1.4,28.0,2,512,1,1,1
0,1.4,28.0,2,512,2,1,1
378,1.4,28.0,2,512,3,1,1
474,1.4,28.0,2,512,4,1,1
14,1.4,28.0,2,512,5,1,1
4,1.4,28.0,2,517,0,1,1
139,1.4,28.0,2,517,1,1,1
0,1.4,28.0,2,517,2,1,1
361,1.4,28.0,2,517,3,1,1
448,1.4,28.0,2,517,4,1,1
0,1.4,28.0,2,517,5,1,1
0,1.4,28.0,2,522,5,1,1
0,1.4,28.0,2,522,0,1,1
134,1.4,28.0,2,522,1,1,1
0,1.4,28.0,2,522,2,1,1
338,1.4,28.0,2,522,3,1,1
395,1.4,28.0,2,522,4,1,1
5,1.4,28.0,2,527,0,1,1
129,1.4,28.0,2,527,1,1,1
0,1.4,28.0,2,527,2,1,1
313,1.4,28.0,2,527,3,1,1
357,1.4,28.0,2,527,4,1,1
0,1.4,28.0,2,527,5,1,1
0,1.4,28.0,2,532,0,1,1
125,1.4,28.0,2,532,1,1,1
0,1.4,28.0,2,532,2,1,1
290,1.4,28.0,2,532,3,1,1
328,1.4,28.0,2,532,4,1,1
0,1.4,28.0,2,532,5,1,1
1,1.4,28.0,2,537,0,1,1
111,1.4,28.0,2,537,1,1,1
0,1.4,28.0,2,537,2,1,1
259,1.4,28.0,2,537,3,1,1
285,1.4,28.0,2,537,4,1,1
0,1.4,28.0,2,537,5,1,1
0,1.0,41.0,2,542,5,1,1
0,1.0,41.0,2,542,0,1,1
104,1.0,41.0,2,542,1,1,1
0,1.0,41.0,2,542,2,1,1
233,1.0,41.0,2,542,3,1,1
251,1.0,41.0,2,542,4,1,1
0,1.0,41.0,2,547,0,1,1
95,1.0,41.0,2,547,1,1,1
0,1.0,41.0,2,547,2,1,1
208,1.0,41.0,2,547,3,1,1
219,1.0,41.0,2,547,4,1,1
0,1.0,41.0,2,547,5,1,1
0,1.0,41.0,2,552,5,1,1
0,1.0,41.0,2,552,0,1,1
86,1.0,41.0,2,552,1,1,1
0,1.0,41.0,2,552,2,1,1
180,1.0,41.0,2,552,3,1,1
184,1.0,41.0,2,552,4,1,1
0,1.0,41.0,2,557,0,1,1
74,1.0,41.0,2,557,1,1,1
0,1.0,41.0,2,557,2,1,1
165,1.0,41.0,2,557,3,1,1
169,1.0,41.0,2,557,4,1,1
0,1.0,41.0,2,557,5,1,1
0,1.0,41.0,2,562,0,1,1
69,1.0,41.0,2,562,1,1,1
0,1.0,41.0,2,562,2,1,1
142,1.0,41.0,2,562,3,1,1
156,1.0,41.0,2,562,4,1,1
0,1.0,41.0,2,562,5,1,1
0,1.0,41.0,2,568,0,1,1
57,1.0,41.0,2,568,1,1,1
0,1.0,41.0,2,568,2,1,1
114,1.0,41.0,2,568,3,1,1
145,1.0,41.0,2,568,4,1,1
0,1.0,41.0,2,568,5,1,1
0,1.0,41.0,2,573,0,1,1
47,1.0,41.0,2,573,1,1,1
0,1.0,41.0,2,573,2,1,1
98,1.0,41.0,2,573,3,1,1
142,1.0,41.0,2,573,4,1,1
0,1.0,41.0,2,573,5,1,1
0,1.0,41.0,2,578,0,1,1
38,1.0,41.0,2,578,1,1,1
0,1.0,41.0,2,578,2,1,1
83,1.0,41.0,2,578,3,1,1
130,1.0,41.0,2,578,4,1,1
0,1.0,41.0,2,578,5,1,1
0,1.0,41.0,2,582,5,1,1
0,1.0,41.0,2,582,0,1,1
29,1.0,41.0,2,582,1,1,1
0,1.0,41.0,2,582,2,1,1
67,1.0,41.0,2,582,3,1,1
121,1.0,41.0,2,582,4,1,1
0,1.0,41.0,2,587,0,1,1
23,1.0,41.0,2,587,1,1,1
0,1.0,41.0,2,587,2,1,1
57,1.0,41.0,2,587,3,1,1
115,1.0,41.0,2,587,4,1,1
0,1.0,41.0,2,587,5,1,1
0,1.0,41.0,2,593,0,1,1
18,1.0,41.0,2,593,1,1,1
0,1.0,41.0,2,593,2,1,1
41,1.0,41.0,2,593,3,1,1
110,1.0,41.0,2,593,4,1,1
0,1.0,41.0,2,593,5,1,1
0,1.0,41.0,2,598,0,1,1
16,1.0,41.0,2,598,1,1,1
0,1.0,41.0,2,598,2,1,1
41,1.0,41.0,2,598,3,1,1
106,1.0,41.0,2,598,4,1,1
0,1.0,41.0,2,598,5,1,1
0,1.6,42.0,2,603,0,1,1
8,1.6,42.0,2,603,1,1,1
0,1.6,42.0,2,603,2,1,1
24,1.6,42.0,2,603,3,1,1
103,1.6,42.0,2,603,4,1,1
0,1.6,42.0,2,603,5,1,1
0,1.6,42.0,2,608,0,1,1
6,1.6,42.0,2,608,1,1,1
0,1.6,42.0,2,608,2,1,1
14,1.6,42.0,2,608,3,1,1
98,1.6,42.0,2,608,4,1,1
0,1.6,42.0,2,608,5,1,1
0,1.6,42.0,2,613,0,1,1
7,1.6,42.0,2,613,1,1,1
0,1.6,42.0,2,613,2,1,1
9,1.6,42.0,2,613,3,1,1
95,1.6,42.0,2,613,4,1,1
0,1.6,42.0,2,613,5,1,1
0,1.6,42.0,2,618,0,1,1
12,1.6,42.0,2,618,1,1,1
0,1.6,42.0,2,618,2,1,1
0,1.6,42.0,2,618,3,1,1
94,1.6,42.0,2,618,4,1,1
0,1.6,42.0,2,618,5,1,1
0,1.6,42.0,2,623,5,1,1
0,1.6,42.0,2,623,0,1,1
22,1.6,42.0,2,623,1,1,1
0,1.6,42.0,2,623,2,1,1
3,1.6,42.0,2,623,3,1,1
87,1.6,42.0,2,623,4,1,1
0,1.6,42.0,2,628,0,1,1
24,1.6,42.0,2,628,1,1,1
0,1.6,42.0,2,628,2,1,1
5,1.6,42.0,2,628,3,1,1
88,1.6,42.0,2,628,4,1,1
0,1.6,42.0,2,628,5,1,1
0,1.6,42.0,2,633,0,1,1
13,1.6,42.0,2,633,1,1,1
0,1.6,42.0,2,633,2,1,1
3,1.6,42.0,2,633,3,1,1
84,1.6,42.0,2,633,4,1,1
0,1.6,42.0,2,633,5,1,1
0,1.6,42.0,2,638,0,1,1
7,1.6,42.0,2,638,1,1,1
0,1.6,42.0,2,638,2,1,1
0,1.6,42.0,2,638,3,1,1
78,1.6,42.0,2,638,4,1,1
0,1.6,42.0,2,638,5,1,1
0,1.6,42.0,2,643,0,1,1
3,1.6,42.0,2,643,1,1,1
0,1.6,42.0,2,643,2,1,1
0,1.6,42.0,2,643,3,1,1
73,1.6,42.0,2,643,4,1,1
0,1.6,42.0,2,643,5,1,1
0,1.6,42.0,2,648,0,1,1
0,1.6,42.0,2,648,1,1,1
0,1.6,42.0,2,648,2,1,1
0,1.6,42.0,2,648,3,1,1
70,1.6,42.0,2,648,4,1,1
0,1.6,42.0,2,648,5,1,1
0,1.6,42.0,2,653,0,1,1
0,1.6,42.0,2,653,1,1,1
0,1.6,42.0,2,653,2,1,1
0,1.6,42.0,2,653,3,1,1
69,1.6,42.0,2,653,4,1,1
0,1.6,42.0,2,653,5,1,1
0,1.6,42.0,2,658,0,1,1
0,1.6,42.0,2,658,1,1,1
0,1.6,42.0,2,658,2,1,1
0,1.6,42.0,2,658,3,1,1
69,1.6,42.0,2,658,4,1,1
0,1.6,42.0,2,658,5,1,1
0,1.1,44.0,2,663,5,1,1
0,1.1,44.0,2,663,0,1,1
0,1.1,44.0,2,663,1,1,1
0,1.1,44.0,2,663,2,1,1
5,1.1,44.0,2,663,3,1,1
64,1.1,44.0,2,663,4,1,1
0,1.1,44.0,2,668,0,1,1
4,1.1,44.0,2,668,1,1,1
0,1.1,44.0,2,668,2,1,1
6,1.1,44.0,2,668,3,1,1
63,1.1,44.0,2,668,4,1,1
0,1.1,44.0,2,668,5,1,1
0,1.1,44.0,2,673,0,1,1
8,1.1,44.0,2,673,1,1,1
0,1.1,44.0,2,673,2,1,1
7,1.1,44.0,2,673,3,1,1
62,1.1,44.0,2,673,4,1,1
0,1.1,44.0,2,673,5,1,1
0,1.1,44.0,2,678,0,1,1
10,1.1,44.0,2,678,1,1,1
0,1.1,44.0,2,678,2,1,1
0,1.1,44.0,2,678,3,1,1
60,1.1,44.0,2,678,4,1,1
